"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.632877871E1,-4.237892336E-1,4.583608961E-1,1.853453341E-1
3.642889071E1,-1.859670101E0,3.672969443E-1,-1.229844576E0
3.652900271E1,2.932858121E-1,7.033206403E-2,-3.106368399E-1
3.662911471E1,1.692475986E0,6.140067601E-1,-3.761934829E-1
3.672922671E1,9.461327022E-1,-2.258492893E-1,-7.185257399E-1
3.682933850E1,7.846507323E-1,-2.947370911E-1,7.448183298E-3
3.692945050E1,1.214912834E0,9.468864083E-2,1.167204670E0
3.702956250E1,-1.667606024E0,-1.799144402E0,3.887345910E-2
3.712967450E1,1.048649011E0,-1.035244269E0,-8.032928252E-1
3.722978650E1,-7.991085577E-1,-1.146398669E0,-1.165366452E0
3.732989850E1,-4.471441823E-1,3.881311584E-1,-1.445744682E0
3.743001050E1,-4.963058174E-2,1.437642633E0,-1.585028136E0
3.753012350E1,-1.478158575E-1,1.180581492E0,-7.549879535E-1
3.763023550E1,-1.818823206E-1,-2.201257423E-1,4.246566680E-1
3.773034750E1,-6.982475960E-1,-1.013472746E0,5.542254120E-1
3.783045971E1,1.251978918E0,-1.312699329E0,5.101379907E-1
3.793057171E1,1.890335239E0,-8.601897418E-1,6.344784468E-1
3.803068371E1,1.556204871E0,-9.755032665E-1,4.404005885E-1
3.813079571E1,1.045594425E0,-1.233415763E0,4.022515994E-1
3.823090771E1,3.857987040E-1,-3.686979371E-1,9.166679978E-2
3.833101971E1,-3.169395536E-1,4.773897824E-1,3.277990025E-1
3.843113171E1,-2.757804179E-1,5.560126135E-1,-5.251700127E-1
3.853124371E1,-8.246176207E-1,-1.302467287E-2,-5.713232553E-1
3.863135571E1,2.187800056E-1,-3.650486898E-1,-3.069700509E-1
3.873146771E1,8.501950961E-1,3.000288212E-1,-6.558611298E-1
